source,target,song_id,song_title,year,album
1265,49372,149826,Division d’honneur,2009,Single
1265,1882,174115,Double Audition,2013,Single
1265,21868,199274,Fils de Colonisé,,Single
1265,1492258,11795098,frontaliers,2025,Single
1265,62687,2917028,Grand Paris,2017,Single
1265,71286,2917028,Grand Paris,2017,Single
1265,1582864,6035469,Grand Paris 2,2020,Single
1265,797875,6035469,Grand Paris 2,2020,Single
1265,1794306,6035469,Grand Paris 2,2020,Single
45855,1167573,11556532,Grand Soleil,2025,Single
45855,1912431,11556532,Grand Soleil,2025,Single
45855,1656348,11556532,Grand Soleil,2025,Single
45855,1147139,11556532,Grand Soleil,2025,Single
45855,331073,11556532,Grand Soleil,2025,Single
45855,573581,11556532,Grand Soleil,2025,Single
45855,1033412,11556532,Grand Soleil,2025,Single
45855,2425634,11556532,Grand Soleil,2025,Single
45855,168427,11556532,Grand Soleil,2025,Single
45855,48394,11556532,Grand Soleil,2025,Single
45855,1623371,11556532,Grand Soleil,2025,Single
45855,3471246,11556532,Grand Soleil,2025,Single
1265,36478,161556,Home,2013,Single
1265,16511,3120480,Indepedenza/Comportement Violent,,Single
40899,18374,68456,Invincible (Remix),2012,Single
1265,1282,4112677,KYLL,2018,Single
1265,2358371,7844336,La puissance du port du Havre (Remix),2022,Single
1265,639271,7844336,La puissance du port du Havre (Remix),2022,Single
1265,498406,7844336,La puissance du port du Havre (Remix),2022,Single
1265,2845519,7844336,La puissance du port du Havre (Remix),2022,Single
1265,3230646,7844336,La puissance du port du Havre (Remix),2022,Single
1265,1043507,7844336,La puissance du port du Havre (Remix),2022,Single
1265,209254,702053,La Tess (Sambterlude),,Single
1265,23907,3120535,Le Mal Qu’on a Fait/Syndrôme de Stockholm/La Rue en Direct,2008,Single
11499,1846,63289,Les fils de Jack Mess (Remix),2008,Single
98838,41723,328871,Les portes du pénitencier (Version longue),2014,Single
98838,20190,328871,Les portes du pénitencier (Version longue),2014,Single
98838,1753,328871,Les portes du pénitencier (Version longue),2014,Single
98838,31628,328871,Les portes du pénitencier (Version longue),2014,Single
98838,20736,328871,Les portes du pénitencier (Version longue),2014,Single
98838,13063,328871,Les portes du pénitencier (Version longue),2014,Single
333221,2007804,5012034,Les voix du sous-sol,2006,Single
333221,2009358,5012034,Les voix du sous-sol,2006,Single
333221,35463,5012034,Les voix du sous-sol,2006,Single
333221,2009357,5012034,Les voix du sous-sol,2006,Single
333221,2009356,5012034,Les voix du sous-sol,2006,Single
333221,2009355,5012034,Les voix du sous-sol,2006,Single
1265,328799,2917035,L’homme qui répare les femmes,2017,Single
1265,1036926,2917035,L’homme qui répare les femmes,2017,Single
1265,19398,702070,Ligne 11,,Single
1265,13950,92520,Made In,2013,Single
2412,20813,75619,Marche comme un soldat,2012,Single
1025083,1633954,5647421,Morts pour rien,2007,Single
1025083,1049691,5647421,Morts pour rien,2007,Single
1025083,38420,5647421,Morts pour rien,2007,Single
1025083,25007,5647421,Morts pour rien,2007,Single
1025083,2313634,5647421,Morts pour rien,2007,Single
1025083,1961,5647421,Morts pour rien,2007,Single
1025083,2273583,5647421,Morts pour rien,2007,Single
1025083,16851,5647421,Morts pour rien,2007,Single
1025083,1273,5647421,Morts pour rien,2007,Single
1025083,13319,5647421,Morts pour rien,2007,Single
1025083,67990,5647421,Morts pour rien,2007,Single
1025083,163979,5647421,Morts pour rien,2007,Single
1025083,686619,5647421,Morts pour rien,2007,Single
1025083,18817,5647421,Morts pour rien,2007,Single
1025083,2034128,5647421,Morts pour rien,2007,Single
1025083,1099143,5647421,Morts pour rien,2007,Single
1025083,12066,5647421,Morts pour rien,2007,Single
1025083,138382,5647421,Morts pour rien,2007,Single
1025083,1034565,5647421,Morts pour rien,2007,Single
1025083,1705046,5647421,Morts pour rien,2007,Single
1025083,15808,5647421,Morts pour rien,2007,Single
1025083,1142701,5647421,Morts pour rien,2007,Single
1025083,34922,5647421,Morts pour rien,2007,Single
1025083,2398,5647421,Morts pour rien,2007,Single
1025083,20257,5647421,Morts pour rien,2007,Single
1025083,31978,5647421,Morts pour rien,2007,Single
1025083,65102,5647421,Morts pour rien,2007,Single
1025083,1133999,5647421,Morts pour rien,2007,Single
1025083,2396,5647421,Morts pour rien,2007,Single
1025083,18901,5647421,Morts pour rien,2007,Single
1025083,910421,5647421,Morts pour rien,2007,Single
1025083,40821,5647421,Morts pour rien,2007,Single
1025083,14934,5647421,Morts pour rien,2007,Single
1025083,139384,5647421,Morts pour rien,2007,Single
1025083,13095,5647421,Morts pour rien,2007,Single
1025083,20319,5647421,Morts pour rien,2007,Single
1025083,146093,5647421,Morts pour rien,2007,Single
1025083,342795,5647421,Morts pour rien,2007,Single
1025083,188245,5647421,Morts pour rien,2007,Single
1025083,1040457,5647421,Morts pour rien,2007,Single
1025083,549981,5647421,Morts pour rien,2007,Single
1025083,332921,5647421,Morts pour rien,2007,Single
1025083,1885271,5647421,Morts pour rien,2007,Single
1025083,1655235,5647421,Morts pour rien,2007,Single
1025083,152779,5647421,Morts pour rien,2007,Single
1025083,14729,5647421,Morts pour rien,2007,Single
1025083,1887159,5647421,Morts pour rien,2007,Single
1025083,20135,5647421,Morts pour rien,2007,Single
1025083,662025,5647421,Morts pour rien,2007,Single
1025083,778031,5647421,Morts pour rien,2007,Single
1025083,12547,5647421,Morts pour rien,2007,Single
1025083,1802820,5647421,Morts pour rien,2007,Single
1025083,3323728,5647421,Morts pour rien,2007,Single
1025083,3843610,5647421,Morts pour rien,2007,Single
1265,11774,2917036,Papamobile,2017,Single
1684,11854,708809,Points communs,2015,Single
1265,327755,3179600,Qui Veut la Paix,,Single
1552188,49114,3253164,Rentre dans le Cercle - Épisode 3,2017,Single
1552188,662395,3253164,Rentre dans le Cercle - Épisode 3,2017,Single
1552188,332627,3253164,Rentre dans le Cercle - Épisode 3,2017,Single
1265,996826,6035475,Reste,2020,Single
11701,1794792,10284470,Retour au classik,2011,Single
11626,10808,3730268,Sans artifice,2005,Single
1265,1556587,3120519,Sans Artifice/Les Gens Comme Eux/Asile Politique/Torture Morale,,Single
1265,1303,5865,Téléphone arabe,2011,Single
592381,33739,510585,Aller de l’avant,2014,Single
592381,87434,4117213,Code 120,2018,Single
592381,1144818,4117213,Code 120,2018,Single
592381,70450,6400849,Palace,2021,Single
592381,1416910,3567844,Pas sans toi,2018,Single
2044468,281753,9516497,Samara,2018,Single
592381,63001,9301396,Sunshine,2023,Single
503038,29847,1752760,12/0013,1999,Single
503038,13007,125730,Aftershow,,Single
503038,1764510,3657391,Comme avant,1999,Single
43764,78779,239026,Diamant noir,2003,Single
503038,1041656,1452635,J’croyais en toi,,Single
503038,76471,1452635,J’croyais en toi,,Single
503038,1450730,3659196,Je veux la lumière,1999,Single
503038,3849274,3650442,Lizy,1999,Single
503038,106143,8835991,M.K.O.G,2017,Single
33305,53450,3714222,Nana,2016,Single
1273,33303,105920,Relève la tête,2004,Single
1273,31779,105920,Relève la tête,2004,Single
1273,31096,105920,Relève la tête,2004,Single
1273,30970,105920,Relève la tête,2004,Single
1273,24625,105920,Relève la tête,2004,Single
21841,40424,2025234,Appel à la révolte,2015,Single
19217,249396,334115,Bad Trip,2012,Single
19217,20652,334115,Bad Trip,2012,Single
21841,51186,7370239,Concept flou,2021,Single
21841,3374348,8778690,Diamant v2,2023,Single
237239,56264,536721,Freestyle,2013,Single
237239,216675,536721,Freestyle,2013,Single
16138,15706,3382456,"Freestyle 18/12/2017 - Lomepal, Georgio, Limsa, L’affreux Jojo, Fixpen Sill, Bohemian Club",2017,Single
16138,20817,3382456,"Freestyle 18/12/2017 - Lomepal, Georgio, Limsa, L’affreux Jojo, Fixpen Sill, Bohemian Club",2017,Single
21841,1633839,4081746,Freestyle 93 millimètres,2018,Single
21841,1022603,4081746,Freestyle 93 millimètres,2018,Single
21841,1633838,4081746,Freestyle 93 millimètres,2018,Single
21841,1633837,4081746,Freestyle 93 millimètres,2018,Single
21841,536367,4081746,Freestyle 93 millimètres,2018,Single
21841,1633836,4081746,Freestyle 93 millimètres,2018,Single
83323,15227,6089437,Freestyle Daymolition,2013,Single
83323,16087,6089437,Freestyle Daymolition,2013,Single
17079,1503469,113007,Freestyle Daymolition,2012,Single
17079,16271,113007,Freestyle Daymolition,2012,Single
17079,36441,113007,Freestyle Daymolition,2012,Single
17079,25563,113007,Freestyle Daymolition,2012,Single
17079,3550421,113007,Freestyle Daymolition,2012,Single
17079,14806,113007,Freestyle Daymolition,2012,Single
17079,23603,113007,Freestyle Daymolition,2012,Single
17079,21796,113007,Freestyle Daymolition,2012,Single
16138,30618,363913,Freestyle voyeurisme,2012,Single
65817,2040104,739729,Grünt #18,2014,Single
65817,1630593,5384229,Grünt #42,2020,Single
21841,1474324,7370247,Issue de secours,2021,Single
138439,126958,6906695,La roue tourne,1999,Single
138439,16172,6906695,La roue tourne,1999,Single
138439,188203,6906695,La roue tourne,1999,Single
21841,39330,121085,Le temps passe (Futur Proche),2011,Single
21841,1304078,3257262,L’hymne à la tristesse,2011,Single
21841,3296317,9630074,Lumière noire,2023,Single
21841,1308494,3257261,Mon vécu,2011,Single
21841,1308491,3257261,Mon vécu,2011,Single
3310421,147080,369363,Natural Born Kickeurs,2014,Single
3310421,140471,369363,Natural Born Kickeurs,2014,Single
3310421,42092,369363,Natural Born Kickeurs,2014,Single
21841,659265,9630076,Ola,2023,Single
87398,60891,470574,On fait les...,2014,Single
21841,1207099,6601041,Parallèle,2021,Single
21841,1158215,3125108,Paris - London,2017,Single
21841,45743,148921,Paris North Face,2013,Single
204272,35421,6173787,Pas comme nous,2020,Single
21841,3242388,8177657,Père Noël,2022,Single
21841,22762,81792,Pluie d’été,2012,Single
21841,2966967,81792,Pluie d’été,2012,Single
13957,133460,345440,Sans titre,2013,Single
3419992,1734637,8810323,Terminal 2,2023,Single
21841,483465,3257263,Un pied dans la merde,2011,Single
26552,152870,2288438,What U Gotta Do,2013,Single
34716,674570,145675,16'30 contre la censure,1999,Single
34716,1545327,145675,16'30 contre la censure,1999,Single
34716,7853,145675,16'30 contre la censure,1999,Single
34716,126983,145675,16'30 contre la censure,1999,Single
34716,19386,145675,16'30 contre la censure,1999,Single
34716,126982,145675,16'30 contre la censure,1999,Single
34716,126976,145675,16'30 contre la censure,1999,Single
34716,13962,145675,16'30 contre la censure,1999,Single
34716,661513,145675,16'30 contre la censure,1999,Single
34716,126981,145675,16'30 contre la censure,1999,Single
34716,1965,145675,16'30 contre la censure,1999,Single
34716,36906,145675,16'30 contre la censure,1999,Single
34716,126979,145675,16'30 contre la censure,1999,Single
34716,126978,145675,16'30 contre la censure,1999,Single
28788,2162516,2145492,8 mesures pour 12 types,1998,Single
28788,2148505,2145492,8 mesures pour 12 types,1998,Single
28788,502270,2145492,8 mesures pour 12 types,1998,Single
28788,1310,2145492,8 mesures pour 12 types,1998,Single
28788,142659,2145492,8 mesures pour 12 types,1998,Single
6734,25720,2843449,A2 Doigts (Remix),2018,Single
2222,454679,3020503,An nou alé,2002,Single
2222,61557,2865385,Bad Girl,2015,Single
2222,1093148,3011924,Bouche à bouche,1998,Single
2222,1099142,3020791,C’est bouché,2011,Single
2222,1016334,8000337,Costaud (Remix),2022,Single
2222,661653,2461811,Dans le ghetto,2010,Single
59262,11491,7837784,Descente Massive,1997,Single
59262,40427,7837784,Descente Massive,1997,Single
59262,317620,7837784,Descente Massive,1997,Single
59262,50312,7837784,Descente Massive,1997,Single
59262,1731508,7837784,Descente Massive,1997,Single
59262,546807,7837784,Descente Massive,1997,Single
59262,547247,7837784,Descente Massive,1997,Single
59262,16333,7837784,Descente Massive,1997,Single
59262,138439,7837784,Descente Massive,1997,Single
59262,1908,7837784,Descente Massive,1997,Single
2222,662024,2462569,Du zeyo,2010,Single
2222,662023,2462569,Du zeyo,2010,Single
2222,326554,2462569,Du zeyo,2010,Single
2222,67015,2462569,Du zeyo,2010,Single
183957,53893,2462137,EOW All Star Pt.3,2016,Single
183957,53889,2462137,EOW All Star Pt.3,2016,Single
183957,59996,2462137,EOW All Star Pt.3,2016,Single
183957,18161,2462137,EOW All Star Pt.3,2016,Single
183957,55345,2462137,EOW All Star Pt.3,2016,Single
183957,28143,2462137,EOW All Star Pt.3,2016,Single
183957,108089,2462137,EOW All Star Pt.3,2016,Single
2222,13508,3020799,Fabuleux,2011,Single
2222,1099151,3020814,Flingue sur la tempe,2011,Single
13061,14523,234891,Freestyle 50h de rap Part 2,2011,Single
1945,2267,2401192,Freestyle CKT 13,1995,Single
988899,1184376,3174512,Freestyle L’équipe OKLM Radio,2017,Single
988899,1057681,3174512,Freestyle L’équipe OKLM Radio,2017,Single
988899,1184375,3174512,Freestyle L’équipe OKLM Radio,2017,Single
988899,1184374,3174512,Freestyle L’équipe OKLM Radio,2017,Single
988899,1184373,3174512,Freestyle L’équipe OKLM Radio,2017,Single
988899,1184372,3174512,Freestyle L’équipe OKLM Radio,2017,Single
988899,1184371,3174512,Freestyle L’équipe OKLM Radio,2017,Single
988899,1184370,3174512,Freestyle L’équipe OKLM Radio,2017,Single
988899,1184369,3174512,Freestyle L’équipe OKLM Radio,2017,Single
2793485,1930562,8036423,INTRO,2022,Single
4398397,2540794,11755821,KIWI,2019,Single
18161,83335,247994,Lache moi,,Single
2222,31736,3020802,La revanche des 3 fous,2011,Single
9028,21052,9014907,Le Fruit de mes Désirs,2023,Single
14168,15739,61457,Le jour du seigneur,,Single
2222,1098988,3020499,L’embrouile,2002,Single
2222,645455,2432449,Le nibar bar,2002,Single
2222,17530,3011904,On fout le dawa,1998,Single
2222,1948,6987045,On s’occupe de tout,1997,Single
2222,1093134,3011895,Pour ta voiture,1998,Single
1953210,1953417,9180978,Que Deviendront-ils ?,,Single
1953210,291875,9180978,Que Deviendront-ils ?,,Single
1953210,3113045,9180978,Que Deviendront-ils ?,,Single
2222,3164006,8000335,Radio,2022,Single
67015,1050579,6762113,Rider c’est pas facile (2ème difficulté),,Single
2222,3069474,3011912,"Salut c’est Julia, j’ai eu ton numéro par une copine...",1998,Single
2222,1093147,3011921,Salut c’est Sophie sur Radio Flannades,1998,Single
2182019,316639,7558580,Savoir-faire,2009,Single
2182019,1181146,7558580,Savoir-faire,2009,Single
67015,29105,9178627,S-Ketulassan ?,,Single
2222,17154,206678,Swing popotin,2002,Single
37325,143258,5579550,Touche pas,2007,Single
37325,35219,5579550,Touche pas,2007,Single
37325,1696257,5579550,Touche pas,2007,Single
37325,1882533,5579550,Touche pas,2007,Single
37325,2242673,5579550,Touche pas,2007,Single
37325,21056,5579550,Touche pas,2007,Single
37325,54250,5579550,Touche pas,2007,Single
2222,864141,3020502,"Un bébé, un parent",2002,Single
17530,153433,380542,Une femme tue un soldat,,Single
1049473,499798,5433535,Un jour meilleur,2008,Single
1049473,2804549,5433535,Un jour meilleur,2008,Single
631248,61998,2423889,Urban Shoot #25,2016,Single
631248,6734,2423889,Urban Shoot #25,2016,Single
631248,131775,2423889,Urban Shoot #25,2016,Single
631248,542880,2423889,Urban Shoot #25,2016,Single
1247900,675233,6264503,"59 Milli, Part. 2",2020,Single
1247900,2515773,6264503,"59 Milli, Part. 2",2020,Single
2091199,2091198,5212282,Algérie Tunisie,2020,Single
20065,1541444,9070488,Hayce Lemsi fête “La Haute”,2019,Single
20065,1675921,9070488,Hayce Lemsi fête “La Haute”,2019,Single
20065,2015135,9070488,Hayce Lemsi fête “La Haute”,2019,Single
20065,1249619,9070488,Hayce Lemsi fête “La Haute”,2019,Single
217822,1241401,4562171,Nord Fvce,2018,Single
479473,227900,4030346,OLD UP,2018,Single
479473,141729,4030346,OLD UP,2018,Single
479473,1080562,4030346,OLD UP,2018,Single
479473,664362,4030346,OLD UP,2018,Single
479473,314635,4030346,OLD UP,2018,Single
1227247,997447,3450727,#13EMEARTCESTMAGIQUE,2018,Single
1012331,1103058,5499126,ARAH,2018,Single
1012331,1227247,5499126,ARAH,2018,Single
984017,1012331,3246102,Cet Hiver,2017,Single
984017,265169,3246102,Cet Hiver,2017,Single
2393526,297017,10859149,Filtré X3,2022,Single
2393526,3252366,10859149,Filtré X3,2022,Single
2393526,367285,10859149,Filtré X3,2022,Single
2393526,2885005,10859149,Filtré X3,2022,Single
2393526,168832,10859149,Filtré X3,2022,Single
2426551,1542049,10914510,Freestyle 13 organisé 2,2024,Single
2426551,4123172,10914510,Freestyle 13 organisé 2,2024,Single
2426551,2067115,10914510,Freestyle 13 organisé 2,2024,Single
2426551,2039219,10914510,Freestyle 13 organisé 2,2024,Single
2426551,42650,10914510,Freestyle 13 organisé 2,2024,Single
2426551,345695,10914510,Freestyle 13 organisé 2,2024,Single
2426551,1536464,10914510,Freestyle 13 organisé 2,2024,Single
2426551,2469536,10914510,Freestyle 13 organisé 2,2024,Single
2426551,2242313,10914510,Freestyle 13 organisé 2,2024,Single
2426551,4123129,10914510,Freestyle 13 organisé 2,2024,Single
2426551,4123130,10914510,Freestyle 13 organisé 2,2024,Single
2426551,4123173,10914510,Freestyle 13 organisé 2,2024,Single
2426551,4123144,10914510,Freestyle 13 organisé 2,2024,Single
2426551,2335168,10914510,Freestyle 13 organisé 2,2024,Single
2426551,20616,10914510,Freestyle 13 organisé 2,2024,Single
2426551,4123107,10914510,Freestyle 13 organisé 2,2024,Single
2426551,3546016,10914510,Freestyle 13 organisé 2,2024,Single
2426551,2207642,10914510,Freestyle 13 organisé 2,2024,Single
2426551,2125736,10914510,Freestyle 13 organisé 2,2024,Single
2426551,2248641,10914510,Freestyle 13 organisé 2,2024,Single
2426551,4123139,10914510,Freestyle 13 organisé 2,2024,Single
2426551,1971666,10914510,Freestyle 13 organisé 2,2024,Single
2426551,3325517,10914510,Freestyle 13 organisé 2,2024,Single
2426551,31627,10914510,Freestyle 13 organisé 2,2024,Single
2426551,366711,10914510,Freestyle 13 organisé 2,2024,Single
